	X	idx	beta	pval	cilb	ciub	i2	tau2	symbol.x	TE.fixed	lower.fixed	upper.fixed	pval.fixed	TE.random	lower.random	upper.random	pval.random	symbol.y
20	ENSG00000106086.17	34986	0.484619525405373	8.35999050812369e-10	0.329870985669209	0.639368065141538	96.9786560068953	0.131717263521033	PLEKHA8	1.10663068059515	1.02712156916224	1.19229456376165	0.00773515309677204	1.1040103682241	1.00553381025411	1.2121311891425	0.0379188708617861	PLEKHA8
30	ENSG00000117407.15	22593	1.22095631024444	2.6073385137966e-05	0.651905517344006	1.79000710314487	98.4947320778476	1.82865842255434	ARTN	1.03715582310293	1.01137652444004	1.063592218528	0.00449940323212258	1.03617511611509	0.990971652055614	1.08344054951419	0.118415922669576	ARTN
31	ENSG00000123415.13	24079	0.436589205176164	2.34149790819094e-08	0.283366233512358	0.58981217683997	97.2443819442441	0.132182329383397	SMUG1	1.1062278827414	1.02285528467879	1.19639615386922	0.0115630009481312	1.10350255140765	1.00051326425592	1.21709319053237	0.0488121372755657	SMUG1
39	ENSG00000139343.9	50850	0.716673631014874	1.0666255395075e-16	0.547379475126356	0.885967786903391	95.9036792720723	0.147604539177519	SNRPF	1.06484240960262	1.00256638007128	1.13098681526473	0.0410204013301791	1.06173916987486	0.953780849444575	1.18191727743645	0.27350996361699	SNRPF
54	ENSG00000163820.13	45644	-0.762547221041777	3.02265213083947e-06	-1.08263229540618	-0.442462146677377	98.4927194193492	0.572129408771078	FYCO1	0.900054150132591	0.848328752876681	0.954933415169369	0.000488443093373038	0.887405054019065	0.814696588533903	0.966602464011433	0.0061671335159878	FYCO1
63	ENSG00000168779.18	40171	2.11494382887482	8.14662141028214e-05	1.06287122900981	3.16701642873984	98.3164711635765	6.09911958106227	SHOX2	1.06561075625252	1.04493770265551	1.08669280566233	2.04844870494946e-10	1.05664965304692	1.01367702119532	1.10144401613011	0.00928890357978487	SHOX2
68	ENSG00000173578.7	44370	-0.947721902298039	5.35140367995623e-05	-1.40753068936723	-0.487913115228852	93.3886203929205	1.0771960155482	XCR1	0.950090505495173	0.935851887734986	0.964545758214779	3.0231435039483e-11	0.949096994296059	0.929581398219341	0.969022300045281	8.28774359125081e-07	XCR1
76	ENSG00000183549.9	8890	-2.45223102177842	4.74394738102697e-09	-3.27298842884408	-1.63147361471276	98.6853715919151	3.69400663861885	ACSM5	0.972423546601132	0.956292273091281	0.988826931464772	0.00105119410321518	0.970715240083918	0.940984329995781	1.00138551439577	0.0611062102770601	ACSM5
83	ENSG00000186951.15	1365	-0.613093729127023	2.51745907088166e-05	-0.898300564180859	-0.327886894073186	98.1408672224082	0.45339728007454	PPARA	0.888509640743108	0.838117106383386	0.941932070925091	7.24540236306024e-05	0.874917674737325	0.806055779346232	0.949662488852355	0.00139918950062471	PPARA
94	ENSG00000250305.7	53552	-1.03752738504486	7.75658109667582e-05	-1.55210725097308	-0.522947519116647	98.2669135243626	1.40946868428191	KIAA1456	0.962815394365694	0.942006288064265	0.984084177964981	0.000676013041943394	0.959104754657843	0.925934370159128	0.993463424680082	0.0200638267347791	KIAA1456
