	TE.fixed	lower.fixed	upper.fixed	pval.fixed	TE.random	lower.random	upper.random	pval.random	symbol
ENSG00000173875.12	0.738592896816315	0.670445207890136	0.813667486630629	8.52286598497865e-10	0.739792679051056	0.662323068861643	0.826323638278506	9.28906574891679e-08	ZNF791
ENSG00000106636.6	1.34088181964992	1.23661629458729	1.45393851119173	1.22808172044797e-12	1.33355425839147	1.19432719395473	1.48901152805989	3.11232321878824e-07	YKT6
ENSG00000173578.7	0.950090505495173	0.935851887734986	0.964545758214779	3.0231435039483e-11	0.949096994296059	0.929581398219341	0.969022300045281	8.28774359125081e-07	XCR1
ENSG00000181649.5	1.09060475489793	1.0575286085649	1.12471541835644	3.39681764714579e-08	1.08880111093287	1.04979844405955	1.12925282550849	4.85230730562208e-06	PHLDA2
ENSG00000171873.7	1.05593941357896	1.03753215998373	1.07467323727773	1.30823540643895e-09	1.05941595228446	1.03167720251071	1.08790051502872	2.0105164203467e-05	ADRA1D
ENSG00000167105.6	1.05351357595886	1.03227773036935	1.07518628182796	5.23112975420905e-07	1.06187866419438	1.03137160267743	1.0932880976595	5.41656076866435e-05	TMEM92
ENSG00000151498.10	0.804934702760732	0.749782571982698	0.864143686342524	2.07256389536333e-09	0.776530447640822	0.681765506632525	0.884467650896095	0.000139654492196463	ACAD8
ENSG00000101188.4	1.02763504855426	1.01473544973718	1.04069863065358	2.34120587966017e-05	1.0280245030696	1.01298208974803	1.04329029072407	0.000237832527790857	NTSR1
ENSG00000141012.11	1.17089450017247	1.10155341408585	1.24460050053214	4.07751170545388e-07	1.16956391775842	1.07479985333887	1.27268323816114	0.000279948908222626	GALNS
ENSG00000112742.8	1.18060645022082	1.13571425580297	1.22727313070271	4.69522055832552e-17	1.22170522720625	1.09572563509615	1.36216915473744	0.000310576003233922	TTK
ENSG00000065308.4	1.17514040621157	1.10860169694339	1.24567279494396	5.73962934561043e-08	1.18202064129435	1.0791091254192	1.2947465307581	0.000320464327370563	TRAM2
ENSG00000135862.5	1.15844748880968	1.09962853714746	1.22041265663286	3.16260915783008e-08	1.16917771316314	1.0723500539375	1.27474840882235	0.000394598010029038	LAMC1
ENSG00000178988.10	0.834320150779822	0.766354847869746	0.908313056193489	2.93908140947198e-05	0.843801968050025	0.766278289970964	0.929168646174322	0.000552232790311801	MRFAP1L1
ENSG00000106733.19	0.86251701049807	0.814539769461792	0.913320161015691	4.08350492378969e-07	0.844309114031965	0.766129980151921	0.930465976407924	0.000640889794641597	NMRK1
ENSG00000110218.7	1.20194031609126	1.12928883263882	1.279265748223	7.37630647070118e-09	1.21832279257338	1.0845086578203	1.36864783531285	0.000879110134300283	PANX1
ENSG00000173638.17	1.1786286686842	1.11627362241253	1.24446686793689	3.09987434702323e-09	1.1947904107215	1.07491815382711	1.32803053001712	0.000969469222052749	SLC19A1
ENSG00000186951.15	0.888509640743108	0.838117106383386	0.941932070925091	7.24540236306024e-05	0.874917674737325	0.806055779346232	0.949662488852355	0.00139918950062471	PPARA
ENSG00000136273.10	1.19209262304088	1.08861726677739	1.30540352911661	0.000149009697948105	1.20470717849194	1.07458868380749	1.35058130406482	0.00140540456346899	HUS1
ENSG00000108960.6	1.13803108561077	1.08453122954041	1.19417008615349	1.41728154371056e-07	1.14331019770715	1.05154566707334	1.24308268210477	0.00170467466050898	MMD
