,X,idx,beta,pval,cilb,ciub,i2,tau2,symbol.x,TE.fixed,lower.fixed,upper.fixed,pval.fixed,TE.random,lower.random,upper.random,pval.random,symbol.y
1,ENSG00000007908.14,35114,-1.78333632131448,4.17570528241355e-07,-2.47399726311301,-1.09267537951594,95.0425170938874,2.49928387684582,SELE,0.987583588897304,0.968954885567989,1.00657043953864,0.198467765896601,0.988863053520121,0.96123608721323,1.01728404876275,0.438543558616448,SELE
2,ENSG00000009950.14,45149,-0.487679875130065,0.338031908895964,-1.48535623515385,0.509996484893724,99.1035646453922,5.39756749812893,MLXIPL,0.987342882379029,0.968251368839409,1.00681083317551,0.201031861464458,0.981517846531475,0.956239457235617,1.00746447531542,0.161115223734121,MLXIPL
3,ENSG00000010165.18,40707,0.236911276872851,0.00279533944386566,0.0815828060080926,0.392239747737609,98.3851983243727,0.137752178113513,METTL13,1.07904068761433,0.989775753226385,1.17635616121311,0.0842218210404392,1.0823182019214,0.977194392211438,1.19875093384379,0.129157838041666,METTL13
4,ENSG00000011198.6,1912,-0.324938006537504,0.0434026037088679,-0.640247507707828,-0.00962850536718046,98.6195633095488,0.549546106180547,ABHD5,0.969634011707357,0.905717330564151,1.03806130779686,0.375451688898465,0.982319893635365,0.878931780220795,1.09786947650179,0.753230769711338,ABHD5
5,ENSG00000012061.14,41925,0.20921164758025,6.03927611731525e-05,0.106987862797685,0.311435432362814,93.4842675622626,0.0526104336581402,ERCC1,1.01180393367745,0.93711928793448,1.09244064590925,0.764217402549681,0.98229841257206,0.867766291031097,1.11194705454053,0.777665727161252,ERCC1
6,ENSG00000026652.12,33492,-0.407052445129701,0.104240303513262,-0.898121524687542,0.0840166344281401,99.098858649908,1.39413651180183,AGPAT4,1.07434438118526,1.03307753182665,1.1172596575046,0.000332763644566032,1.05961496993139,0.99554948772301,1.12780318642994,0.0687915143710299,AGPAT4
7,ENSG00000037637.9,17014,-0.0899751941346912,0.00479860979984587,-0.152504429897598,-0.0274459583717848,92.4728023550654,0.0185273243413686,FBXO42,0.964825937857267,0.861934622924097,1.07999964916612,0.533710563853844,0.95706537977134,0.832373441496984,1.10043652943746,0.537788321973031,FBXO42
8,ENSG00000038532.13,59267,0.0880860036222585,0.403970986041208,-0.118786375394848,0.294958382639365,98.5983065406917,0.244476160797915,CLEC16A,0.946089696596683,0.871397417727528,1.02718426265326,0.186586280058476,0.938446880362132,0.85332578708733,1.03205898683487,0.190361504963713,CLEC16A
9,ENSG00000047597.5,27347,-0.850235912506773,0.0155217085850525,-1.53885209051849,-0.161619734495051,99.1548973486016,2.75096933641651,XK,1.03155663493028,1.01120983583635,1.05231283691834,0.00223786975468718,1.04383588160241,1.00682382604338,1.08220854486785,0.0198499299621933,XK
10,ENSG00000049239.11,441,-0.411385657247684,0.0175714575292825,-0.750948491539274,-0.0718228229560933,99.1797302001244,0.672892593271941,H6PD,0.997491220383405,0.938394312917462,1.06030985167478,0.935749605203167,1.00065120044566,0.922221624240284,1.08575075517038,0.987527788300196,H6PD
11,ENSG00000053372.4,55355,0.45985819821397,1.79681320731789e-06,0.271104266387726,0.648612130040213,97.567492695517,0.19617373772919,MRTO4,1.15545365470128,1.07458146376808,1.24241222576186,9.50483850504692e-05,1.15598817781972,1.04051753906434,1.28427308247068,0.00694050977100546,MRTO4
12,ENSG00000054523.15,1883,-0.345945966846965,4.38717011172436e-05,-0.511885240699205,-0.180006692994724,95.1569615971233,0.141727776150558,KIF1B,1.02357766687665,0.955547900302863,1.09645077949161,0.506608255404439,1.01294843430719,0.887192884623274,1.15652926026462,0.849134692288495,KIF1B
13,ENSG00000060069.15,52419,0.0604997029282442,0.380765740101533,-0.0747873444350314,0.19578675029152,95.9975065296552,0.0969217241240945,CTDP1,0.929335742584496,0.85313528011338,1.01234228917399,0.0931642560907071,0.881051189061086,0.750080939581579,1.03488991225263,0.123001441524168,CTDP1
14,ENSG00000062725.8,19089,-0.252336395279942,3.10987441453033e-06,-0.358389370992116,-0.146283419567768,94.8518810826705,0.0594627906748004,APPBP2,0.986165369447858,0.905458721895937,1.07406567784986,0.749125185134227,0.9822272863521,0.85693415828433,1.12583963741879,0.796746048447785,APPBP2
15,ENSG00000063438.15,28973,-0.0460291705866579,0.787582951908953,-0.380841995026682,0.288783653853367,94.3372018740889,0.554567948801391,AHRR,1.04095178651026,1.00974421483166,1.07312387228637,0.00975577829830547,1.06118710447857,1.00285019177347,1.12291754037574,0.0395304626502106,AHRR
16,ENSG00000063587.13,38527,-0.244650195630535,0.24581466696965,-0.657812171752167,0.168511780491097,99.4582005403675,1.00934045100736,ZNF275,1.0014951716922,0.940988088806688,1.06589295959604,0.962522077705371,1.00136010183729,0.922218517894124,1.08729334110672,0.974188180998608,ZNF275
17,ENSG00000063660.7,15720,0.467302151241422,0.00569181612064664,0.136059262079509,0.798545040403336,97.9987723714132,0.596749653833701,GPC1,1.08363307264585,1.04320836496104,1.12562425261585,3.46241188784219e-05,1.09397822321146,1.02454263108694,1.16811962386692,0.00726026432647821,GPC1
